Project Type,Project Phase Name,borough,log_orcamento,duracao_plan,ano_inicio,esc_eletrica,esc_hvac,esc_estrutural,esc_seguranca,esc_acessibilidade,fator_custo,atraso_dias,alto_risco,DSF Number(s)
SCA CIP,Design,Queens,5.366982975977851,152,2018,0,0,0,0,0,0.7900687285223368,-91,0,DSF0000880739
SCA CIP,Design,Queens,5.542521687950404,156,2019,0,1,0,0,0,0.5813376687426166,-55,0,"DSF0000912539, DSF0000897780"
SCA CIP,Scope,Queens,4.764922984649888,139,2017,0,0,0,0,0,0.6966838487972509,-69,0,DSF0000880739
SCA CIP,Scope,Queens,4.843556664655472,155,2019,0,1,0,0,0,0.5653744695492602,-98,0,"DSF0000912539, DSF0000897780"
SCA CIP,Scope,Queens,5.170956617207836,180,2020,0,0,1,0,0,0.8984801365381113,-62,0,"DSF0000949262, DSF0000949263, DSF0000961568"
SCA CIP,Design,Queens,5.983770576998997,156,2016,0,1,1,0,0,0.8948469875015571,-1,0,"DSF0000798368, DSF0000789227, DSF0000836272, DSF0000836276, DSF0000836273, DSF0000836274"
SCA CIP,Scope,Queens,5.384382091324033,440,2015,0,1,1,0,0,1.0583659353901518,-68,0,"DSF0000798368, DSF0000789227, DSF0000836272, DSF0000836276, DSF0000836273, DSF0000836274"
SCA Capacity,Design,Queens,6.498707441623394,199,2018,0,0,0,0,0,0.7833054223440157,35,0,DSF0000888762
SCA Capacity,Scope,Queens,5.993557463303488,161,2018,0,0,0,0,0,0.7557220065463957,1,0,DSF0000888762
SCA CIP,Scope,Queens,4.435732912484542,154,2018,0,1,0,0,0,0.8961610383896161,327,1,DSF0000889005
SCA CIP,Scope,Queens,4.993665442214145,154,2018,0,1,0,0,0,0.8098465784560435,327,1,DSF0000889003
SCA CIP,Design,Queens,4.825815444985204,157,2019,1,0,0,0,0,0.31845878136200717,-58,0,"DSF0000912108, DSF0000912637"
SCA CIP,Scope,Queens,4.17260293120986,151,2019,1,0,0,0,0,0.3582661290322581,-52,0,"DSF0000912108, DSF0000912637"
SCA CIP RESOA,Design,Queens,4.079181246047625,167,2020,0,0,0,0,0,2.027,-109,1,DSF0000913430
SCA CIP,Design,Queens,4.314077991779213,153,2019,1,0,0,0,0,0.48709364386220283,-26,0,"DSF0000912029, DSF0000912491"
SCA CIP RESOA,Design,Queens,4.553531081284317,94,2017,0,0,0,0,0,1.4071454530206033,13,1,DSF0000844798
SCA CIP,Design,Queens,6.013680118118975,141,2019,0,0,1,0,0,0.43476217561804686,-84,0,"DSF0000880910, DSF0000880911, DSF0000880912, DSF0000903778"
SCA CIP,Design,Queens,5.556356784184882,153,2015,0,1,0,0,0,0.7941951700481884,5,0,"DSF0000798301, DSF0000791100"
SCA CIP,Scope,Queens,4.954295586632462,154,2014,0,1,0,0,0,1.0036551088200332,-39,0,"DSF0000798301, DSF0000791100"
SCA CIP,Scope,Queens,5.411618022648023,141,2018,0,0,1,0,0,0.5302191093763929,2,0,"DSF0000880910, DSF0000880911, DSF0000880912, DSF0000903778"
SCA CIP,"CM,F&E",Queens,5.668441830834905,629,2018,0,1,0,0,0,2.182888469295799,277,1,"DSF0000798373, DSF0000791125"
SCA CIP,Construction,Queens,6.874496371249332,629,2018,0,1,0,0,0,0.9804955801881673,277,1,"DSF0000798373, DSF0000791125"
SCA CIP,Design,Queens,5.601495041204292,155,2017,0,1,0,0,0,1.124153900070091,-27,1,"DSF0000798373, DSF0000791125"
SCA CIP,Scope,Queens,4.999439398452555,78,2017,0,1,0,0,0,0.8666680017222217,-38,0,"DSF0000798373, DSF0000791125"
SCA CIP,"CM,F&E",Queens,5.541978411697019,539,2018,0,0,1,0,0,1.004329352319706,-7,0,DSF0000880952
SCA CIP,Construction,Queens,6.7480328941301435,539,2018,0,0,1,0,0,0.9324419435512683,-7,0,DSF0000880952
SCA CIP,Design,Queens,4.8175058730898055,138,2020,0,0,0,0,0,1.3231188442861275,-39,1,DSF0000949463
SCA CIP,Design,Queens,5.475031622066406,150,2018,0,0,1,0,0,0.7162814844587353,-88,0,DSF0000880952
SCA CIP,Scope,Queens,4.164293359314462,91,2020,0,0,0,0,0,3.193588162762022,-60,1,DSF0000949463
SCA CIP,Scope,Queens,4.872971630738443,139,2017,0,0,1,0,0,0.6328376205787781,-60,0,DSF0000880952
SCA CIP,Design,Queens,5.57292153158353,234,2020,0,1,0,0,0,0.5404004352440762,-134,0,"DSF0000914331, DSF0000798420, DSF0000903833"
SCA CIP,Scope,Queens,4.883928174668814,153,2020,0,1,0,0,0,0.5929820894352489,-61,0,"DSF0000914331, DSF0000798420, DSF0000903833"
SCA CIP,Design,Queens,5.38609391081451,153,2019,0,0,1,0,0,1.5415603046782833,-112,1,DSF0000889574
SCA CIP,Scope,Queens,4.784032134268399,91,2018,0,0,1,0,0,1.3386332993521655,140,1,DSF0000889574
SCA CIP,"CM,F&E",Queens,4.798940538627469,269,2020,1,0,0,0,0,0.7063645896221918,-3,0,"DSF0000912109, DSF0000912610"
SCA CIP,Construction,Queens,5.5309561718483256,269,2020,1,0,0,0,0,1.184365898978477,-3,1,"DSF0000912109, DSF0000912610"
SCA CIP,Design,Queens,4.420731171441572,154,2019,1,0,0,0,0,0.4124568262041219,-18,0,"DSF0000912109, DSF0000912610"
SCA CIP,Design,Queens,5.63630431046542,153,2014,1,1,0,0,0,2.3464674446706115,22,1,"DSF0000791232, DSF0000791229, DSF0000791225, DSF0000791231, DSF0000800307"
SCA CIP,Scope,Queens,5.044653414652883,153,2014,1,1,0,0,0,1.1062537783432134,-36,1,"DSF0000791232, DSF0000791229, DSF0000791225, DSF0000791231, DSF0000800307"
SCA CIP,Design,Queens,5.942504106168081,153,2019,0,0,1,0,0,0.4852876712328767,-76,0,"DSF0000881036, DSF0000881037, DSF0000881038"
SCA CIP,Scope,Queens,5.3404441148401185,141,2018,0,0,1,0,0,0.5540502283105023,-21,0,"DSF0000881036, DSF0000881037, DSF0000881038"
SCA CIP,Design,Queens,4.502631927572243,159,2019,1,0,0,0,0,0.40342605689140343,-41,0,"DSF0000912732, DSF0000914273"
SCA CIP,Scope,Queens,4.648184305764576,181,2020,0,0,1,0,0,3.266984398183535,-18,1,"DSF0000956474, DSF0000956473, DSF0001008581"
SCA CIP,Design,Queens,5.51566194105712,154,2018,0,0,0,0,0,1.2341142020497804,-10,1,DSF0000888956
SCA CIP,Design,Queens,4.963079160641827,154,2019,0,0,0,1,0,0.9823843222645617,-152,0,DSF0000881069
SCA CIP,Design,Queens,4.86421433046133,152,2019,1,0,0,0,0,0.27984962406015035,-109,0,"DSF0000868233, DSF0000912427"
SCA CIP,Scope,Queens,4.299942900022767,219,2018,1,0,0,0,0,0.256140350877193,-120,0,"DSF0000868233, DSF0000912427"
SCA CIP,Scope,Queens,4.913601949729157,133,2017,0,0,0,0,0,0.8237310883357736,217,1,DSF0000888956
SCA CIP,Scope,Queens,4.398807730203265,88,2018,0,0,0,1,0,1.625309381237525,340,1,DSF0000881069
SCA CIP,Design,Queens,4.1693216836818365,159,2019,1,0,0,0,0,0.5816630552546046,-5,0,"DSF0000912733, DSF0000914240"
SCA CIP RESOA,Design,Queens,4.9762215519329365,132,2019,0,0,0,0,0,0.7765548419807334,-31,0,DSF0000867230
SCA CIP,Design,Queens,5.985672968410068,159,2018,1,1,1,0,0,0.6752939644400439,71,0,"DSF0000881103, DSF0000888970, DSF0000881100, DSF0000881101, DSF0000891023"
SCA CIP,Scope,Queens,5.386821668221082,135,2018,1,1,1,0,0,0.9604072537456757,-2,0,"DSF0000881103, DSF0000888970, DSF0000881100, DSF0000881101, DSF0000891023"
SCA CIP,Design,Queens,5.21682805933988,154,2019,0,0,1,0,0,0.9836116320993499,62,0,"DSF0000910496, DSF0000910497, DSF0000960825"
SCA CIP,Scope,Queens,4.522222464996256,139,2019,0,0,1,0,0,1.4478562629570653,30,1,"DSF0000910496, DSF0000910497, DSF0000960825"
SCA CIP,Design,Queens,5.755234370699497,141,2018,0,0,0,0,1,0.9292835055169021,90,0,DSF0000881116
SCA CIP,Scope,Queens,5.153174379371534,87,2018,0,0,0,0,1,0.8925996204933586,67,0,DSF0000881116
SCA CIP,Design,Queens,4.582347494084358,153,2019,1,0,0,0,0,0.7402485284499672,-35,0,DSF0000868234
SCA CIP,Scope,Queens,4.018076063645795,127,2018,1,0,0,0,0,0.6106474820143885,-43,0,DSF0000868234
SCA CIP,Scope,Queens,5.124703067920954,138,2018,0,0,1,0,0,0.5696865549560637,-25,0,"DSF0000881133, DSF0000881134, DSF0000960543, DSF0000960831"
SCA CIP,Design,Queens,4.7903555464143865,141,2018,0,0,0,0,0,1.9196888672824501,-11,1,DSF0000889575
SCA CIP,Scope,Queens,4.226084115975824,91,2018,0,0,0,0,0,3.7795603089720737,-8,1,DSF0000889575
SCA CIP,Design,Queens,4.003762020828246,159,2019,1,0,0,0,0,0.4673341925250322,1,0,DSF0000912734
SCA CIP,Design,Queens,4.3354177792535475,181,2020,0,0,0,0,0,0.2753141167775314,-7,0,DSF0000960774
SCA CIP RESOA,Design,Queens,4.357934847000454,152,2019,0,0,0,0,0,1.7098684210526316,2,1,DSF0000890920
SCA CIP RESOA,Design,Queens,4.6674529528899535,138,2019,0,0,0,0,0,1.578516129032258,350,1,DSF0000867340
SCA CIP,Design,Queens,4.463818361529429,182,2018,0,0,0,0,0,2.26293177521911,63,1,DSF0000888828
SCA CIP,"CM,F&E",Queens,5.358012936794161,269,2019,0,0,0,0,0,0.513837423972005,174,1,DSF0000889576
SCA CIP,Construction,Queens,5.989051383355298,269,2019,0,0,0,0,0,1.011992554647961,174,1,DSF0000889576
SCA CIP,Design,Queens,4.964118143151485,135,2019,0,0,0,0,0,0.8125448028673835,-17,0,DSF0000889576
SCA CIP,Scope,Queens,4.399846712712923,130,2018,0,0,0,0,0,0.602389486260454,-52,0,DSF0000889576
SCA Capacity,Design,Queens,6.475985974026867,183,2019,0,0,0,0,0,0.261631365618508,210,1,DSF0000890641
SCA Capacity,Scope,Queens,5.822773315107749,166,2019,0,0,0,0,0,0.942599627627736,14,0,DSF0000890641
SCA Capacity,Scope,Queens,6.170537463520015,189,2016,0,0,0,0,0,0.8875153618647615,0,0,DSF0000843659
SCA Capacity,Scope,Queens,5.9525488405957745,123,2019,0,0,0,0,0,0.7104318252041,-4,0,DSF0000914311
SCA CIP,Design,Queens,5.048876657166098,118,2019,0,0,0,0,0,0.40846379298019875,5,0,DSF0000914311
SCA CIP,Scope,Queens,4.349898891403912,0,2019,0,0,0,0,0,1.274640335984273,0,1,DSF0000914311
SCA CIP,Design,Queens,5.715167357848458,162,2018,0,0,0,0,0,1.2863044315992294,40,1,DSF0000889562
SCA CIP,Scope,Queens,5.113107366520495,0,2018,0,0,0,0,0,0.09260115606936416,0,0,DSF0000889562
OUTROS,"CM,F&E",Queens,6.3869216395620825,430,2019,0,0,0,0,0,1.0226818157760964,6,0,DSF0000889304
OUTROS,Construction,Queens,7.238257450182409,430,2019,0,0,0,0,0,1.0545811775666885,6,0,DSF0000889304
OUTROS,Design,Queens,6.091354575235907,150,2018,0,0,0,0,0,0.5027598791681792,55,0,DSF0000889304
OUTROS,Scope,Queens,5.5862045969160015,35,2018,0,0,0,0,0,0.5965928538090546,-6,0,DSF0000889304
3K,"CM,F&E",Queens,6.023143769500139,195,2020,0,0,0,0,0,0.3287723183810925,-33,0,DSF0000912333
3K,Construction,Queens,6.870759506537283,195,2020,0,0,0,0,0,0.9645922113934166,-33,0,DSF0000912333
3K,Design,Queens,5.770006154447467,80,2019,0,0,0,0,0,0.5881342001046104,183,1,DSF0000912333
3K,Scope,Queens,5.116793640672123,28,2019,0,0,0,0,0,1.28135507733692,1,1,DSF0000912333
3K,Design,Queens,5.82980147854017,57,2019,0,0,0,0,0,0.8595210824920757,117,1,DSF0000912334
3K,Scope,Queens,5.176588964764826,35,2019,0,0,0,0,0,1.2867578509975228,43,1,DSF0000912334
OUTROS,Design,Queens,6.543633532576258,123,2016,0,0,0,0,0,0.8041747461747462,1053,1,DSF0000844699
OUTROS,Scope,Queens,5.8904210188009145,0,2016,0,0,0,0,0,0.2491158301158301,0,0,DSF0000844699
SCA Capacity,Design,Queens,6.732329415133332,150,2016,0,0,0,0,0,0.8366243147132909,35,0,"DSF0000843984, DSF0000843984"
SCA Capacity,Scope,Queens,6.227179436813427,161,2016,0,0,0,0,0,0.7585586012742629,48,0,"DSF0000843984, DSF0000843984"
SCA CIP,Design,Queens,5.755280150964325,156,2017,0,1,0,0,0,0.8302132743051895,-23,0,"DSF0000798303, DSF0000798305"
SCA CIP,Scope,Queens,5.153220159636364,154,2017,0,1,0,0,0,1.0919574154105618,-52,0,"DSF0000798303, DSF0000798305"
SCA CIP,Scope,Queens,5.1012004260805055,181,2020,0,0,0,0,1,1.7213425115453775,-48,1,"DSF0000949713, DSF0001007719"
SCA CIP,Design,Queens,4.793301353613115,155,2019,0,0,0,0,0,0.549251569290198,5,0,DSF0000904068
SCA CIP,Scope,Queens,4.0943313492770965,91,2019,0,0,0,0,0,0.6865443425076453,-49,0,DSF0000904068
SCA CIP RESOA,Design,Queens,4.891024252224102,152,2019,0,0,0,0,0,1.303362122146823,-96,1,DSF0000890692
SCA CIP,Design,Queens,4.967220259782968,157,2018,1,0,0,0,0,0.1267766634314677,-1,0,DSF0000868291
SCA CIP,Scope,Queens,4.402948829344405,125,2018,1,0,0,0,0,0.1158956109134045,-77,0,DSF0000868291
SCA CIP,Design,Queens,4.7551809542904975,152,2020,1,0,0,0,0,0.27016816320792847,-85,0,"DSF0000868292, DSF0000960830"
SCA CIP,Scope,Queens,4.425925300652474,182,2018,1,0,0,0,0,0.019951995199519953,142,1,"DSF0000891081, DSF0000960565, DSF0000949768"
SCA CIP,Scope,Queens,5.048787392389632,156,2020,0,1,0,0,0,0.46544343054277004,-16,0,"DSF0000948984, DSF0000960978"
SCA CIP,Scope,Queens,4.189770956346874,123,2020,1,0,0,0,0,0.2483204134366925,-122,0,"DSF0000868292, DSF0000960830"
SCA Capacity,Design,Queens,6.732966007962813,120,2017,0,0,0,0,0,0.7215489946588942,98,1,DSF0000798196
SCA Capacity,Scope,Queens,6.227816029642907,148,2016,0,0,0,0,0,0.5732412078888577,96,1,DSF0000798196
SCA CIP,Design,Queens,4.646932792140526,158,2019,1,0,0,0,0,0.508928168823556,-12,0,DSF0000912735
SCA Capacity,Design,Queens,6.74122725881311,240,2018,0,0,0,0,0,0.7246245663187539,50,0,DSF0000843825
SCA Capacity,Scope,Queens,6.236077280493204,170,2018,0,0,0,0,0,0.6831425377792617,0,0,DSF0000843825
SCA CIP,Design,Queens,4.687921165116413,181,2018,0,0,0,0,0,0.9671344165435746,173,1,DSF0000889026
SCA CIP,Design,Queens,4.9451730461739,153,2015,0,0,0,0,0,1.8398797367823916,126,1,DSF0000799991
SCA CIP,Scope,Queens,4.343113054845937,136,2014,0,0,0,0,0,3.6439301111867484,78,1,DSF0000799991
SCA CIP,Scope,Queens,4.034708651341069,120,2018,0,0,0,0,0,1.0542836041358936,-71,0,DSF0000889026
SCA Capacity,Design,Queens,6.560862694727465,208,2017,0,0,0,0,0,0.8731684991753711,5,0,DSF0000821799
SCA Capacity,Scope,Queens,6.055712716407559,164,2017,0,0,0,0,0,0.7415441451346894,0,0,DSF0000821799
SCA CIP,Design,Queens,4.495544337546448,180,2017,0,0,0,0,0,0.6556230031948882,-104,0,DSF0000867059
SCA CIP,Design,Queens,4.836577274840649,153,2018,1,0,0,0,0,0.6053030303030303,-71,0,DSF0000868293
SCA CIP,Design,Queens,5.040364955860061,92,2016,0,0,0,0,0,1.0821578275924912,-6,0,DSF0000843892
SCA CIP,Scope,Queens,4.2345172835126865,126,2017,1,0,0,0,0,0.5898018648018648,-82,0,DSF0000868293
SCA CIP,Scope,Queens,4.438304964532098,92,2016,0,0,0,0,0,1.0396573719701112,69,0,DSF0000843892
SCA CIP RESOA,Design,Queens,4.468745989253668,152,2020,0,0,0,0,0,1.072348523464845,-42,0,DSF0000866329
SCA Capacity,OUTROS,Queens,6.692115137949611,778,2018,0,0,0,0,0,0.7001391795517808,-27,0,DSF0000843866
SCA Capacity,Construction,Queens,7.543450907915331,778,2018,0,0,0,0,0,0.940832296146242,-27,0,DSF0000843866
SCA Capacity,Design,Queens,6.396548037987132,28,2017,0,0,0,0,0,1.1654863563402889,168,1,DSF0000843866
SCA Capacity,Scope,Queens,5.891398059667226,157,2016,0,0,0,0,0,1.214890529695024,179,1,DSF0000843866
SCA CIP,Design,Queens,5.848558572123763,154,2013,0,0,1,0,0,0.5760544217687075,21,0,"SCA0000021454, DSF0000791601"
SCA CIP,Design,Queens,4.526326351766489,175,2018,0,0,0,0,0,0.5495996904669782,22,0,DSF0000868137
SCA CIP,Design,Queens,4.769746467179454,156,2018,1,0,0,0,0,0.29750212404418014,-29,0,DSF0000868238
SCA CIP,Scope,Queens,5.246498580795801,152,2012,0,0,1,0,0,0.24256802721088436,84,0,"SCA0000021454, DSF0000791601"
SCA CIP,Scope,Queens,4.205475036740891,125,2018,1,0,0,0,0,0.2722741433021807,-124,0,DSF0000868238
3K,"CM,F&E",Queens,6.410334111347057,430,2019,0,0,0,0,0,0.3041039133500805,-41,0,DSF0000890627
3K,Construction,Queens,7.219073340108109,430,2019,0,0,0,0,0,0.9098055396408417,-41,0,DSF0000890627
3K,Design,Queens,6.072170459690019,176,2018,0,0,0,0,0,0.8274934280952316,107,1,DSF0000890627
3K,Scope,Queens,5.567020481370113,56,2018,0,0,0,0,0,0.7849645659155273,0,0,DSF0000890627
SCA CIP,Design,Queens,5.004235366359468,152,2019,1,0,0,0,0,0.14263220439691027,-117,0,"DSF0000868322, DSF0000912325"
SCA CIP,Scope,Queens,4.439963935920905,309,2018,1,0,0,0,0,0.13420479302832244,-119,0,"DSF0000868322, DSF0000912325"
SCA CIP,Design,Queens,4.631342286483933,181,2016,0,0,0,0,0,1.423627015657864,27,1,DSF0000845578
SCA CIP,Design,Queens,4.91638550887557,155,2020,0,0,0,0,0,0.3082788803084122,-30,0,DSF0000949917
SCA CIP,Scope,Queens,4.06707085604537,1,2016,0,0,0,0,0,1.2862896315338475,0,1,DSF0000845578
SCA CIP,Scope,Queens,4.263186157413705,270,2020,0,0,0,0,0,0.3467895914025421,-186,0,DSF0000949917
SCA CIP,Design,Queens,5.116607743988248,145,2016,0,0,0,0,0,1.7576758409785933,235,1,DSF0000822192
SCA CIP,Design,Queens,6.114611317791555,150,2015,0,0,1,0,0,0.5468029594447316,138,1,"DSF0000791664, DSF0000814902, DSF0000814906, DSF0000814904"
SCA CIP,Scope,Queens,5.5125509929042105,136,2014,0,0,1,0,0,0.6059600614439324,95,1,"DSF0000791664, DSF0000814902, DSF0000814906, DSF0000814904"
SCA CIP,Scope,Queens,4.514547752660286,122,2015,0,0,0,0,0,1.44651376146789,354,1,DSF0000822192
SCA CIP,Design,Queens,4.871497044126882,150,2019,1,0,0,0,0,0.8677322650463118,-43,0,"DSF0000868294, DSF0000912221"
SCA CIP,Scope,Queens,4.273603076590536,420,2018,1,0,0,0,0,1.3558265871325097,-114,1,"DSF0000868294, DSF0000912221"
SCA CIP,Scope,Queens,4.539038441569298,123,2018,0,0,0,0,0,1.6222215799057722,309,1,"DSF0000889656, DSF0000949980"
SCA CIP,Design,Queens,5.7419390777291985,150,2018,0,0,1,0,0,0.7383858695652173,-91,0,"DSF0000881482, DSF0000881483, DSF0000881481"
SCA CIP,Scope,Queens,5.139879086401237,137,2017,0,0,1,0,0,0.7485507246376811,-46,0,"DSF0000881482, DSF0000881483, DSF0000881481"
3K,Design,Queens,5.829743635080101,123,2019,0,0,0,0,0,0.266220600162206,124,1,DSF0000912744
3K,Scope,Queens,5.176531121304757,25,2019,0,0,0,0,0,1.1378403218072353,0,1,DSF0000912744
SCA CIP RESOA,Design,Queens,4.363611979892144,135,2018,0,0,0,0,0,2.5806493506493506,53,1,DSF0000844906
SCA Capacity,Design,Queens,6.5827903678639075,206,2018,0,0,0,0,0,0.6666540351243989,-21,0,DSF0000888760
SCA Capacity,Scope,Queens,6.077640389544002,147,2018,0,0,0,0,0,0.5184152205728623,10,0,DSF0000888760
SCA CIP,Design,Queens,5.265148138815467,156,2016,0,0,0,0,0,1.1353643966547193,510,1,DSF0000845574
SCA CIP,Design,Queens,4.774414766767753,154,2018,1,0,0,0,0,0.3750798507211781,-8,0,DSF0000868296
SCA CIP,Design,Queens,4.729812507160935,142,2019,0,0,0,0,0,1.348640089418778,-14,1,DSF0000889657
SCA CIP,Scope,Queens,4.210131168184136,123,2018,1,0,0,0,0,0.35055168587807434,-45,0,DSF0000868296
SCA CIP,Scope,Queens,4.165541076722373,94,2018,0,0,0,0,0,1.2538251366120219,10,1,DSF0000889657
SCA CIP,Scope,Queens,4.663088147487504,0,2016,0,0,0,0,0,1.5835994352123384,0,1,DSF0000845574
SCA CIP RESOA,Design,Queens,4.912487761332324,158,2018,0,0,0,0,0,1.0861284403669724,28,0,DSF0000868043
SCA Capacity,Scope,Queens,6.620583449793141,207,2018,0,0,0,0,0,0.33916313593327546,0,0,DSF0000866092
SCA CIP,Scope,Queens,5.076276255404218,129,2019,1,0,0,0,0,0.3664010067114094,-47,0,"DSF0000914309, DSF0000950068"
SCA CIP,Scope,Queens,4.0287338793493355,134,2020,0,0,0,0,1,1.0,168,1,DSF0000960723
SCA CIP RESOA,Design,Queens,5.169968173996892,154,2018,0,0,0,0,0,1.9009871534820826,0,1,DSF0000866331
SCA CIP,Design,Queens,6.154620228652967,153,2018,0,0,1,0,0,0.42353736398054137,122,1,"DSF0000791828, DSF0000904450, DSF0000904451, DSF0000904452, DSF0000904447"
SCA CIP,Design,Queens,4.9041202134762,154,2018,1,0,0,0,0,0.22391819428856466,-34,0,DSF0000868298
SCA CIP,Design,Queens,4.909449046981266,183,2017,0,0,0,0,0,1.0704114313870412,1,0,DSF0000845623
SCA CIP,Scope,Queens,4.345177616542704,181,2017,0,0,0,0,0,0.9652213188798555,-82,0,DSF0000845623
SCA CIP,Scope,Queens,4.339848783037637,125,2018,1,0,0,0,0,0.23040695016003657,-5,0,DSF0000868298
SCA CIP,Scope,Queens,5.554433431055532,138,2014,0,0,1,0,0,0.7072344010668036,46,0,"DSF0000791828, DSF0000904450, DSF0000904451, DSF0000904452, DSF0000904447"
3K,"CM,F&E",Queens,6.35701709757798,301,2019,0,0,0,0,0,0.33125013460432046,-14,0,DSF0000890611
3K,Construction,Queens,7.207892982337456,301,2019,0,0,0,0,0,0.9705512674161603,-14,0,DSF0000890611
3K,Design,Queens,6.107139730407469,146,2018,0,0,0,0,0,0.44794822287666836,202,1,DSF0000890611
3K,Scope,Queens,5.4539265379367095,58,2018,0,0,0,0,0,0.9437619111245508,0,0,DSF0000890611
SCA CIP,Design,Queens,4.394276526767821,176,2018,0,0,0,0,0,0.6878983461073014,0,0,DSF0000868126
SCA CIP,Design,Queens,5.026369811573718,155,2018,1,0,0,0,0,0.4785526068134764,22,0,DSF0000868240
SCA CIP,Scope,Queens,4.4620983811351556,123,2018,1,0,0,0,0,0.4157004830917874,-35,0,DSF0000868240
SCA CIP RESOA,Design,Queens,4.694789406005941,152,2018,0,0,0,0,0,0.873084146119828,-87,0,DSF0000866355
SCA CIP,Design,Queens,4.554077081375389,53,2018,0,0,0,0,0,1.5025686843868662,-3,1,DSF0000891039
SCA Capacity,Scope,Queens,6.15653491690001,171,2019,0,0,0,0,0,0.5336409212854256,1,0,DSF0000911869
SCA CIP,Design,Queens,4.843786975405818,121,2019,0,0,0,0,0,0.951596956540429,96,1,DSF0000911869
SCA CIP,Scope,Queens,4.190583795977179,0,2019,0,0,0,0,0,0.23786188664646335,0,0,DSF0000911869
SCA CIP,Design,Queens,4.8736634834854655,152,2020,1,0,0,0,0,0.40284112949611417,-29,0,DSF0000950146
SCA CIP,Scope,Queens,4.220448065070318,125,2019,1,0,0,0,0,0.4531993017516403,-54,0,DSF0000950146
SCA CIP RESOA,Design,Queens,4.380211241711606,151,2019,0,0,0,0,0,1.6662083333333333,123,1,DSF0000890929
SCA CIP RESOA,Design,Queens,4.477121254719663,178,2019,0,0,0,0,0,1.2729,96,1,DSF0000890928
SCA CIP,Design,Queens,4.524538915944734,176,2018,0,0,0,0,0,0.6402976599623442,14,0,DSF0000868125
SCA Capacity,Design,Queens,6.830460350030967,195,2016,0,0,0,0,0,0.592938829787234,29,0,DSF0000798215
SCA Capacity,Scope,Queens,6.325310371711061,140,2016,0,0,0,0,0,0.45853144208037827,31,0,DSF0000798215
SCA CIP,Design,Queens,4.961814865683337,135,2015,0,0,0,0,0,0.6054507932694932,63,0,DSF0000800312
SCA CIP,Scope,Queens,4.397540273842457,94,2014,0,0,0,0,0,1.0642591183889178,27,0,DSF0000800312
SCA CIP,Design,Queens,5.101657732031697,154,2019,0,0,1,0,0,0.4575782993337237,37,0,"DSF0000904581, DSF0000904583, DSF0000950236"
SCA CIP,Scope,Queens,4.448458964362637,139,2019,0,0,1,0,0,2.8948511608033045,5,1,"DSF0000904581, DSF0000904583, DSF0000950236"
SCA CIP RESOA,Design,Queens,4.037027879755775,177,2020,0,0,0,0,0,1.7961432506887052,-162,1,DSF0000867964
SCA CIP,Design,Queens,4.425240679100199,180,2020,0,0,0,0,0,0.6293291262865299,1,0,DSF0000960776
SCA CIP,Design,Queens,6.059374437866039,175,2014,0,0,1,1,1,1.0628930982179692,42,0,"DSF0000769206, DSF0000769189, DSF0000769190, DSF0000769191, DSF0000769187, DSF0000769202, DSF0000791972, DSF0000799902"
SCA CIP,Design,Queens,4.766524381029522,153,2019,1,0,0,0,0,0.2335530257639305,-145,0,DSF0000868301
SCA CIP,Scope,Queens,5.462107372646257,568,2013,0,0,1,1,1,0.9812322726237552,-33,0,"DSF0000769206, DSF0000769189, DSF0000769190, DSF0000769191, DSF0000769187, DSF0000769202, DSF0000791972, DSF0000799902"
SCA CIP,Scope,Queens,4.202243037624806,323,2018,1,0,0,0,0,0.213859770259243,-121,0,DSF0000868301
SCA CIP,Design,Queens,4.751325303066616,153,2020,1,0,0,0,0,0.37980002127433254,-132,0,"DSF0000866938, DSF0000960708"
SCA CIP,Design,Queens,4.938634787963591,142,2020,0,0,1,0,0,0.8450640959192841,-45,0,DSF0000961191
SCA CIP,Scope,Queens,4.178660458538169,351,2019,1,0,0,0,0,0.3549605673006826,-120,0,"DSF0000866938, DSF0000960708"
